,SPY_Open,SPY_High,SPY_Low,SPY_Close,SPY_Volume,SPY_SMA_10,SPY_SMA_30,SPY_RSI,SPY_MACD,SPY_MACD_Signal,SPY_MACD_Diff,SPY_Bollinger_High,SPY_Bollinger_Low,SPY_Bollinger_Mid,SPY_ATR,SPY_OBV,SPY_Daily_Return,QQQ_Open,QQQ_High,QQQ_Low,QQQ_Close,QQQ_Volume,QQQ_SMA_10,QQQ_SMA_30,QQQ_RSI,QQQ_MACD,QQQ_MACD_Signal,QQQ_MACD_Diff,QQQ_Bollinger_High,QQQ_Bollinger_Low,QQQ_Bollinger_Mid,QQQ_ATR,QQQ_OBV,QQQ_Daily_Return,XLP_Open,XLP_High,XLP_Low,XLP_Close,XLP_Volume,XLP_SMA_10,XLP_SMA_30,XLP_RSI,XLP_MACD,XLP_MACD_Signal,XLP_MACD_Diff,XLP_Bollinger_High,XLP_Bollinger_Low,XLP_Bollinger_Mid,XLP_ATR,XLP_OBV,XLP_Daily_Return,XLV_Open,XLV_High,XLV_Low,XLV_Close,XLV_Volume,XLV_SMA_10,XLV_SMA_30,XLV_RSI,XLV_MACD,XLV_MACD_Signal,XLV_MACD_Diff,XLV_Bollinger_High,XLV_Bollinger_Low,XLV_Bollinger_Mid,XLV_ATR,XLV_OBV,XLV_Daily_Return,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_Volume,MSFT_SMA_10,MSFT_SMA_30,MSFT_RSI,MSFT_MACD,MSFT_MACD_Signal,MSFT_MACD_Diff,MSFT_Bollinger_High,MSFT_Bollinger_Low,MSFT_Bollinger_Mid,MSFT_ATR,MSFT_OBV,MSFT_Daily_Return,NVDA_Open,NVDA_High,NVDA_Low,NVDA_Close,NVDA_Volume,NVDA_SMA_10,NVDA_SMA_30,NVDA_RSI,NVDA_MACD,NVDA_MACD_Signal,NVDA_MACD_Diff,NVDA_Bollinger_High,NVDA_Bollinger_Low,NVDA_Bollinger_Mid,NVDA_ATR,NVDA_OBV,NVDA_Daily_Return,Close,High,Low,Open,Close,High,Low,Open,Close,High,Low,Open,Volume
2015-10-08,0.0294541038226893,0.0310371372255054,0.0324329474104236,0.0327732185342105,0.2726739378238236,0.010984594196462,0.0086033862868619,0.6109151496967162,0.7071951601055003,0.6546862595582801,0.5939176254182604,0.0133031647619943,0.0129113813475627,0.0109635015476156,0.1512882668004463,0.1843626354060616,0.5921710480635686,0.0233646005981509,0.0184986629339279,0.0403467669221737,0.0196615550610696,0.2249902795573219,0.0089096051275545,0.0058815213120165,0.5461492218944398,0.5444277876244056,0.5211747294109699,0.5632197747751169,0.0050073051659313,0.0110798656759361,0.0074707335585769,0.1205718584652309,0.1034596403268621,0.6052231065674862,0.0585943728715756,0.0476923841673601,0.0825901674700057,0.0645039133166347,0.1603462655747146,0.0216094298749303,0.005632607943651,0.7417088608779173,0.7017629399841799,0.626080894886866,0.617532068932009,0.019094731182073,0.023599880692143,0.0120342837923457,0.1324593313942778,0.0909644908141295,0.591127120889301,0.0381638062957876,0.0343132356261591,0.0837588453352132,0.0367897323129758,0.3321850181118057,0.0163643675089564,0.0239419657358253,0.411138604862131,0.5469478566601002,0.4911137390372218,0.5133413651296551,0.0416384776533154,0.008905308306075,0.0245890238538719,0.275934473108728,0.1317361480837151,0.5781074060235392,0.0137286371754915,0.0148448780237317,0.0141253976152559,0.0156193118497359,0.2077749475647066,0.0098059689417416,0.0062746175388245,0.6968571483734805,0.529744225180902,0.4753500776144034,0.632356389226753,0.0094395937391514,0.0102822630341999,0.0074103678774235,0.0386274764672314,0.1046430607647371,0.5569815682750064,0.0011005615467279,0.0010832106653399,0.0010770615030138,0.0011368569101871,0.1119687513734452,0.0008609689497973,0.0005954414545659,0.7720160618486371,0.3473122440905128,0.3119895663337094,0.4709593161996997,0.0009541401262606,0.0007568832004031,0.0007207139318637,0.0010008549623489,0.0496000807062186,0.3980920541854277,0.3584317357708115,0.3532181761140046,0.3672153033757068,0.3483270375022356,0.11257647174407,0.1274947470589897,0.12586959132951,0.1304288860175688,0.2368751835902879,0.2348517665084389,0.2362150984592257,0.231212972938014,0.027070890677746
2015-10-09,0.0340644638225077,0.0317014292176801,0.036200051304892,0.0330011237305721,0.1782418497238971,0.0126172694411432,0.0088055692891175,0.6136155082469198,0.7185944438415129,0.6654315905708108,0.6000376934002862,0.0147960931677431,0.0124780850971687,0.0115089539086422,0.1419960807821826,0.2007669885260444,0.5500270067973186,0.025174900858501,0.0195398518510458,0.043627730998993,0.0206617499624255,0.0878722799069968,0.0096842212356736,0.0059658801414549,0.5677597900505423,0.5523273008642886,0.5271663105014606,0.569376596074084,0.0053355767058446,0.0110059019619817,0.0076027674344577,0.112671625278054,0.1107315746138884,0.6079123487138318,0.0706688364423175,0.0516668535531039,0.0936122601065826,0.0663034257558737,0.1605312747580333,0.0249668421659595,0.006797608681887,0.7523266483777494,0.7199299762558373,0.642839858720927,0.6273389910661412,0.0244871889374448,0.0227191443032228,0.0143072778381841,0.1227393608489424,0.1000729436513582,0.5371593383380482,0.0440685208021945,0.0374709978140044,0.0923394968258859,0.0394169404292077,0.1888225166461996,0.0177188024083496,0.0229079404722265,0.4311112653467686,0.5606927082699561,0.4993108885891688,0.530928663353303,0.0401445330617293,0.0087336118244174,0.0237421451663101,0.2603932197316899,0.1447557121111003,0.5872470916847332,0.0155406363140476,0.0148854910556539,0.0149851636153782,0.0149280344247876,0.1673876682185119,0.0104632103855152,0.0065023333346487,0.6470302153793863,0.5325767173447266,0.479771586409468,0.6293093331311849,0.0101568818832168,0.0102927134508872,0.0077919279357576,0.0358448631928888,0.0976619912219041,0.4842697744002988,0.0011201538251838,0.0010895899467527,0.0010954017373474,0.0011204777091243,0.1018547004790577,0.0009021146877979,0.0006151510872349,0.7519348752681085,0.3473679729540648,0.3120931813108848,0.4708679674233224,0.0009984149164419,0.0007686913956379,0.0007498501760643,0.0009853255948753,0.0457835634246956,0.3783526916180305,0.3564268208372903,0.358824835472341,0.3758896881367297,0.3620651348247292,0.1079537641589026,0.1167279444565859,0.1347678151825223,0.1104777299839001,0.2402707933254949,0.2411452564901931,0.243557269988293,0.2424994393226036,0.0482059995709753
2015-10-12,0.0341403305161111,0.0314357296166014,0.0368247256978594,0.0333618539626169,0.0741837916292502,0.0152183991078227,0.0090195313487561,0.6181600916928969,0.7278124280277543,0.676192739667027,0.6001843423885765,0.0162800249375416,0.0122339292032307,0.0121435303888259,0.1312340846265516,0.2094075064043259,0.5517624226374181,0.0264857997601574,0.0200812369707336,0.0447350418601061,0.0212035093737016,0.0474028803824504,0.0111433206212368,0.0060708352422748,0.579734501451932,0.55935587376196,0.5335121640745076,0.5725686218000654,0.0057936458809429,0.0109244495057504,0.0077976783183366,0.1035935258723427,0.1156457751117484,0.5977133823575389,0.0713214602465382,0.0531572128739941,0.0956888458520338,0.0684300928572365,0.0589716771828472,0.0297317041083615,0.0080944892678141,0.7652549304558734,0.7353337302044869,0.6598374117249456,0.6294596744370212,0.0292416088863975,0.0229358451291916,0.0168185454349801,0.1127151197016213,0.1042052475566289,0.539389668757512,0.0432250609789189,0.0383851248663239,0.0932217087467714,0.0409425350490492,0.1453865806021635,0.021478224810726,0.0220473298456906,0.4431076666485344,0.5741859055682552,0.509112226158193,0.5444872007779217,0.0389060753103533,0.0086507797420083,0.0230699875969108,0.2459619389982114,0.1551362133221353,0.5763183076403333,0.0145837484970766,0.0139308194172613,0.0141254051900787,0.0147044093678905,0.0984253013760458,0.0112324112282997,0.0067201182340592,0.6307653051686184,0.534142156404646,0.4836670701434317,0.6238769146508665,0.0106594094477177,0.0106051851343848,0.008208177819743,0.0331991988744029,0.092836586793353,0.5009531118231582,0.0011315832711936,0.0011246777190697,0.001150422490026,0.0011663393917589,0.0481090405660792,0.0009531287098866,0.0006358920021902,0.774044782431164,0.3474302680370339,0.312190562676466,0.4708092695664618,0.0010441685002299,0.0007831712444449,0.0007810310708134,0.0009469490757253,0.047835772850534,0.4083378689885877,0.3544219059037691,0.3480600687531989,0.3763344957476275,0.3558608106539024,0.0955812308964485,0.1116071291612228,0.1227956465486549,0.1176710072739409,0.2281438425703323,0.2382406331806664,0.2322993303091102,0.2420087388800064,0.0208246305307486
2015-10-13,0.0326794681701903,0.0321948756977407,0.0351967804491932,0.0309506265580872,0.139162785387237,0.0175538314311001,0.0092551914239895,0.5713754929622367,0.7320061905268894,0.68578658258359,0.5893622811531556,0.0169521921029001,0.0120961372828964,0.0124174958396818,0.1269605286751962,0.1959188661322007,0.5155382339309765,0.0253412920566072,0.0206434108161945,0.0440172736655903,0.0197656757573429,0.1039646358552554,0.0125659375028448,0.0062211779976115,0.536265640773102,0.5625216969958359,0.5392881669019839,0.567434217268541,0.0057573396285633,0.0109332871641818,0.0077833980523919,0.0990214470164886,0.1074363055063765,0.5541804917661781,0.071647961275743,0.0510045148781695,0.0923344467835437,0.0635224493302633,0.1262613075673232,0.0340217644659291,0.0094074101784752,0.7074121564155864,0.7418291370711223,0.6749494351722412,0.6127002751023602,0.0325221764102667,0.0231778027244835,0.0185985326372566,0.1059029485955714,0.0967759315484727,0.4909278019592706,0.0446588950362948,0.0412935184247339,0.0903345454748648,0.0336537772578638,0.2410181488315262,0.0239787029355639,0.0213179104839449,0.3893073622429968,0.5781377662397695,0.5179032805527496,0.5359483249824035,0.0358304999627568,0.0088037696722703,0.0215809565339399,0.2435921174295481,0.1389453684471006,0.4900000500521042,0.01372862093432,0.0140526734851959,0.0142482101927247,0.0144807398809972,0.1001330599253802,0.0119477043177545,0.0069591852646198,0.6138279936042206,0.5346969849216681,0.4869104388407667,0.6171423271982052,0.011125867271849,0.01073029687684,0.0085140542433607,0.0304956283664004,0.0879578002711039,0.5009326364992045,0.0011381151295467,0.0011342473071649,0.0011737650199493,0.0011745297957043,0.0675724080341054,0.0009981213414303,0.0006583518942653,0.7780212729624654,0.3474671506595045,0.3122770463990338,0.4707066535660871,0.001085577576769,0.0007989474788956,0.0008105081005525,0.0008938904867642,0.0505269059062528,0.3901291086856808,0.3466251030151918,0.3453689171752132,0.3661031782903765,0.3496565393123617,0.1159755199135944,0.1101628184752207,0.1226338567330044,0.1095276798655205,0.2232930093317994,0.226137802040676,0.2278939989039275,0.222380181441068,0.0348949454122588
2015-10-14,0.0317877150415896,0.0297466524423964,0.0330955278415718,0.0291278978251703,0.1618898574319014,0.0190286241726974,0.0098120219472241,0.5368870514022218,0.7328973396131688,0.693670947214433,0.5735137582795897,0.0169886436765339,0.0120872119222605,0.0124316331554916,0.1221750920728853,0.180734545139986,0.5230767957504928,0.0251748916133331,0.019331596183006,0.0429715331081635,0.0194115148870361,0.1243345084848374,0.0134607089975124,0.0065983158868212,0.5254560339226626,0.5643222392725092,0.5443067030474308,0.5606093769135556,0.0054856486497107,0.0110180785116797,0.0076856851076848,0.0940293040265581,0.0980400938800203,0.5779448283402411,0.0667529347964928,0.0481893357108154,0.0825902621836378,0.0541976515731658,0.1353416776453702,0.0366161551895389,0.0109467638313577,0.6074090447732527,0.737146810678594,0.6859476745067347,0.5761351889295093,0.0338733260233143,0.0234772107209019,0.0194336555065255,0.1100622236641467,0.0889017016676301,0.4601299385800773,0.0430564208144821,0.0370555863412905,0.0883299093636826,0.0325522017730499,0.3106406087047744,0.0251942321187764,0.021093343835119,0.3812811048410311,0.5810203340123031,0.5256290620205663,0.5269446778469794,0.031984761933652,0.0094504400804444,0.0199478200548332,0.2373521857796164,0.1185244306635572,0.5504262113365924,0.0139118683052639,0.0139917404372303,0.0141868016566749,0.0140537942754686,0.1369119477505532,0.0124494469486328,0.0073039535568951,0.580781443653622,0.5341546746817616,0.4893810171038542,0.6091614887422702,0.0114787397300478,0.0108634120554693,0.0087642229692104,0.0279851704000121,0.0819293582330004,0.4935498424306915,0.0011854643321472,0.001330417605213,0.0012321206452642,0.001331769563518,0.1537434624005625,0.0010434485835505,0.0006915833394161,0.8449052902214731,0.3476017949872485,0.3123775506697808,0.4708386759286702,0.0011545987662918,0.0007979540393611,0.0008468006112262,0.0010362754549103,0.0560467746849588,0.4611015325376787,0.3301403354146894,0.3372953555031232,0.35164589686986,0.3447817169516612,0.1208701575761668,0.1243434895932106,0.1414010433329319,0.1175352821303261,0.2252333426272126,0.2227490042282068,0.226425598261072,0.2248337322404163,0.0327498221805742
2015-10-15,0.0315980870530244,0.0325744526757117,0.0344206789692565,0.034937736683273,0.2338361593209333,0.0209963204168298,0.0103321405448382,0.6188993333126939,0.7400300202436078,0.7016535804580034,0.5744248036959461,0.0180929849368465,0.0116695188655112,0.0127869683088164,0.1229066756530789,0.2012868236392309,0.6238081373233961,0.0256326770080945,0.0215180643798556,0.0443864548291554,0.0230371829235764,0.1634313032177927,0.0146301339554594,0.0068942862754878,0.6127815516241956,0.5712655098793528,0.5498552776681749,0.5653850694446276,0.0057977444481195,0.0108688992241114,0.0077725330394182,0.0931891231350863,0.1097140717957942,0.6661036367458587,0.0638155893136334,0.0447113271602205,0.0859445272105868,0.0613954586337847,0.0530483992975619,0.0399566123774381,0.0123791639770237,0.6614536127520274,0.7391872940429135,0.6952218717674338,0.5608111599417631,0.0362128478708697,0.0235350729680563,0.0206444768348813,0.1059356225129882,0.0927437807824694,0.5751451257007423,0.0358016351000665,0.0408779617938663,0.0863248214079289,0.0453493311387983,0.3159954705058346,0.0271390406499355,0.0208997446049634,0.4881530919795426,0.5975239582207799,0.535776979021015,0.5474164772352637,0.0270389029877606,0.0119633316423276,0.0186921149553886,0.2425884933141511,0.1392707169477418,0.6884437330690061,0.0146448195019279,0.0138495617518821,0.0141868101536864,0.0147247316481545,0.1563680574968804,0.0129470438748299,0.0075628848606822,0.6126258901266606,0.5343739913208531,0.4914076739654213,0.6045769793647494,0.0118894427941869,0.0110161804718316,0.0090543352996299,0.0252218916610482,0.088565970479873,0.5334308081621248,0.0013454706233652,0.0013623144634006,0.0013538316263071,0.0013432342811894,0.1300927350239528,0.0010979752167763,0.0007214916779924,0.8491635652228537,0.3476960010122727,0.3124798657235674,0.4708557268921539,0.0012157521985913,0.0008033314870643,0.000881900456092,0.0010530621122828,0.0607902614419208,0.3914894215192276,0.3394965519927185,0.3341556519276066,0.3554270532222275,0.3359184419898681,0.0939496763646978,0.1121323512608366,0.1210160202930037,0.1168566822991761,0.2232930093317994,0.2208125379311566,0.2220202726541505,0.2209080064580935,0.03639370914387
2015-10-16,0.0368154758429905,0.0343393977675619,0.0387366629139379,0.0366844628282043,0.1936654562674046,0.022588576797684,0.0109033358871273,0.6411638746790029,0.7472660529733256,0.7097391012886008,0.5753786714870867,0.019880972253285,0.0113674030786549,0.013547638575792,0.1158687320945652,0.2188419414595093,0.569774448004478,0.0289203204416817,0.0225592191400805,0.046847145797248,0.0239748506788128,0.1044421770660181,0.0155120278218904,0.0072608047218584,0.6333093570094482,0.5779491119742489,0.5557705231465332,0.5686888056028143,0.0066795927361551,0.0105601419297076,0.0080732347921979,0.0864981556984348,0.1179513627936642,0.6062164478638608,0.066752901316292,0.0528261638949131,0.0918551879521528,0.069084644877821,0.0779097543107885,0.0429919028649353,0.0138990082046274,0.7138680289503017,0.746930476792008,0.7044460482953868,0.5603665541109413,0.0395975308100702,0.0242684432048523,0.0227279853890192,0.1033528664028285,0.097803999867827,0.5781059315198542,0.0532631077611043,0.0468612250108417,0.1021230400556525,0.0506038994175676,0.2469376546600102,0.028415317476119,0.0210356275024043,0.5271891779785477,0.6166469221719284,0.5484922652432748,0.569115786359991,0.0249978073651542,0.0130299803114151,0.0181887756177709,0.2283415745906732,0.1558212167340297,0.6123931453873853,0.0146651856728218,0.0148855082052282,0.0149442455115054,0.0157412988473152,0.150596661320323,0.0133492678454008,0.0078473534196402,0.6577154294806347,0.5356959596924741,0.4933315538466375,0.6035155706815959,0.0123244901204288,0.011416289458797,0.0094779412091526,0.0235202690876739,0.0950221771233978,0.5457481564125402,0.001363430856148,0.0013830478734289,0.0014071844179621,0.0014136643637113,0.1087625807585812,0.0011491565646638,0.0007535199136355,0.8746270725010759,0.3478041693934878,0.3125868769464251,0.4708999476549905,0.0012811340259829,0.0008120705573664,0.0009208340024539,0.0010316260326557,0.0648335435908401,0.4185018632416876,0.3394965519927185,0.335276951717834,0.3574288465583966,0.3390205776606386,0.0803534966529403,0.0991334048230099,0.1049991834135043,0.0899837122061584,0.2237781191238866,0.2222649276020206,0.22348871225108,0.225324457784878,0.0295914104749754
2015-10-19,0.0361892942331643,0.034491131483005,0.0391341072364478,0.0368742128791804,0.115517184377081,0.0235319852536258,0.0116737055595493,0.6436541485077492,0.7526974782920708,0.7174831121704918,0.5722125428039467,0.0214630621349306,0.0110981948256433,0.0142197802740225,0.108743349316548,0.2305663690046693,0.549502518897837,0.0290867916384037,0.0238710893772509,0.0475853640236759,0.0252667477148004,0.0871421376623444,0.0162072471526348,0.0077632342801234,0.6613206097860528,0.5849078712142627,0.5620398866218738,0.5718794394004051,0.0077019641951322,0.0101686784974031,0.0084054195996283,0.0819650032735123,0.1251807592357673,0.6138202211292135,0.0737692715469405,0.0558071093196267,0.0964877810878453,0.0726837506550779,0.0683967014653025,0.0450097949261828,0.0159852911501778,0.7370870930605687,0.7552344920524623,0.7137609298083294,0.5611727791099959,0.0433691612539288,0.0244018487343377,0.0247004856958132,0.097459352429765,0.1023981047809453,0.549467316198943,0.054950440655454,0.0496868785527875,0.1020430742156807,0.0527229307685656,0.2166644039765749,0.029752396462389,0.0215006119104835,0.542874661433475,0.634334840170075,0.5629164773982334,0.583559564749894,0.0250630594068882,0.0129986895820126,0.0182062781568366,0.2202390901538172,0.1705323867513516,0.5817489115748804,0.0154795575007345,0.0155761235119326,0.0151898839792833,0.0159649327902115,0.1735331002181745,0.0135545241761199,0.0082027629325155,0.6673350190736709,0.5367003283185281,0.495100524173142,0.6019157732764424,0.0127861347287183,0.0116758007877396,0.0098468864095533,0.0232983565880077,0.1021953440953131,0.5170118472740272,0.0014336372122897,0.0013766677991151,0.0014138531839374,0.0014054739597659,0.0665472684920669,0.0011891311861577,0.0007882409778261,0.8627924821980082,0.347859753107845,0.3126854142929585,0.4708201546855364,0.0013355844299093,0.0008279323253171,0.0009572969476855,0.0009899423414426,0.0621760627732763,0.3825252895825323,0.3406104113263646,0.3404350590786398,0.360987519561751,0.3447817169516612,0.0794017543483625,0.0908613320618677,0.1012780947991733,0.0905265998371557,0.2101959448653982,0.2116144700745167,0.2151676130228716,0.214528766724711,0.0232971673083219
2015-10-20,0.0368534415386113,0.0353832030097562,0.0399292572508842,0.0363806918006506,0.1194693436594087,0.0245562765088659,0.0121120846377494,0.6323850405881275,0.7558618509538994,0.7244214877672509,0.5647435217869382,0.0228689071746913,0.0114597483096355,0.0151146823490083,0.1023539093811213,0.2185470684426685,0.5406545731834386,0.0302728242061594,0.0238086029501047,0.0477288864147179,0.0240998536632185,0.0852027462533891,0.0168895941386333,0.0080130463602857,0.6189672722139652,0.5881521316698125,0.5677720238961929,0.5670389848385432,0.008585343986347,0.0101482694382735,0.0088483377252761,0.0771334677134725,0.1180643510936893,0.5605945624886088,0.0771953570016733,0.0566346489449778,0.1006406422886462,0.0721925332692183,0.0653246538164858,0.0475363316960198,0.0175001080255161,0.7312142299291692,0.760064193791124,0.7223385654049441,0.5546198196639177,0.0461001768586643,0.0263834684970899,0.027091391959645,0.0867444411956135,0.0979545219946528,0.5213476113186752,0.057143619411124,0.0481079380212519,0.0977125262512359,0.0434002875575756,0.2028923350344648,0.0315322634606427,0.0210777583636109,0.4613823644970528,0.6387670470316247,0.5755213014631202,0.5681821643164394,0.0243024967779035,0.0132206290385413,0.0179305444598608,0.2181531735039983,0.1566579744595334,0.4719032312457853,0.015520272763084,0.0154339312099479,0.0151898789283618,0.01626990028416,0.1845792604554335,0.0137660004231083,0.0084780087488971,0.6808158608564341,0.5375640642402462,0.4967133807285353,0.6003035395675752,0.0131867825276621,0.0120784379282335,0.010253672049091,0.0226601552548819,0.1097137982631365,0.5198945798437721,0.0013911865117559,0.0013479599821143,0.0014121857360208,0.001398922520365,0.0583373621060959,0.001222917419478,0.0008174043874398,0.8527925763169206,0.3478748031309236,0.3127677446962428,0.4706675444658313,0.0013696249694474,0.0008777600338242,0.0009988714043701,0.0009142123298309,0.0597880884117624,0.3832595741401831,0.3501893785264284,0.3455931664394454,0.3681049716265455,0.3481054714769765,0.0898708289343405,0.0923056677918379,0.0996602429300465,0.0836047728343445,0.2116511683687242,0.2096780222930275,0.213699192460401,0.2086402062494771,0.035456628995292
2015-10-21,0.0382952377027043,0.0352882204873079,0.0382254794824519,0.0339883710228218,0.1679102983463398,0.0250260582578531,0.012639841540001,0.5779220492623635,0.7550149994642783,0.7297733014332277,0.5500345528223286,0.0237328959404086,0.0121916309535808,0.0159171707646201,0.1002793994819777,0.202913558678359,0.5160299869673965,0.0306473372562747,0.0239335076953201,0.0470521734992822,0.0227245642955903,0.1206425669275311,0.0172951355194343,0.0083009109909846,0.5703598293414862,0.5881228274133953,0.5723512605015182,0.5566512500408123,0.0091673067781311,0.0102791560255114,0.0092109212244912,0.0750735252728898,0.1088832307575315,0.5559433122283374,0.0754005956540024,0.0609404084683965,0.10048097474292,0.0723562723978382,0.1897657097414795,0.0493337403340713,0.0194663231263789,0.7323925983443623,0.7627283397476591,0.729821645987552,0.5448909429628918,0.0483625918852432,0.0287113663267029,0.0294225271503608,0.0835349742189517,0.1084953840368469,0.5258334160402164,0.0530102082637647,0.0444514486313661,0.0860843903912338,0.0381456812672299,0.5309767416028485,0.0318448334482066,0.0207922427810944,0.4191903673166798,0.6370048090830814,0.5851815378719044,0.5432946190222889,0.023065496255619,0.0134462382181521,0.0174140821440407,0.2319073897921667,0.122849944134916,0.5101277255740742,0.016497571462164,0.0157995917331995,0.0153741520818115,0.0151110504651536,0.1403985238469311,0.0138489344523611,0.0087709918965944,0.5772962546359737,0.5361544427776388,0.4976810507169391,0.5936405044976639,0.0133222844095099,0.0126499064280981,0.0106036988675513,0.022623152856419,0.1035763708348359,0.4678094137172055,0.0014320057271169,0.0013814539350976,0.0013921799999231,0.0013399591640494,0.0916999956049751,0.0012461665577701,0.0008470835365613,0.7643053994249001,0.3478163984262805,0.3128200245087719,0.470384577641862,0.0013841493338242,0.0009411688530213,0.0010364419130491,0.0009157614010993,0.0563049194528855,0.3595272079481478,0.341055912570434,0.3408836110761706,0.3603202551163613,0.3483270375022356,0.1027872223516046,0.0970325665124905,0.0946448666487637,0.0810260468795111,0.2053450586903973,0.204836804032951,0.2078253886049447,0.2061865967578707,0.061133189572443
2015-10-22,0.0371000193371287,0.0385524718470951,0.0386041409800559,0.0404626427621261,0.3175561831497063,0.0258058254413837,0.0133216921675327,0.6707923273501847,0.7613034190968948,0.7355316154819115,0.5538032059062895,0.0254203795988792,0.0128841715443137,0.0171194469169566,0.1052530596077643,0.2297122392663946,0.6315021688137918,0.0301271520668237,0.0259325774072972,0.0484670837352218,0.027287917189978,0.1863162262240581,0.0180804700692175,0.0086669788825944,0.6742599755194355,0.5948297580523966,0.5774961887664208,0.5617481808476149,0.010492771161459,0.0102016406485068,0.0098524960528255,0.0788849793800251,0.1218904766947796,0.6853826142111564,0.0802958536849842,0.0728640365707103,0.1039954884946053,0.0885522079461046,0.1774029186690678,0.0518263920535875,0.0219561022746801,0.8345216411542816,0.7786345100822233,0.7395155980467784,0.5645421214989952,0.0534669649813114,0.0297509465359607,0.0325307158498723,0.0960322530191038,0.1184305023476773,0.6356654507072662,0.0453340109798835,0.0355598024397919,0.085041957268565,0.0346710050545894,0.5225873038401965,0.0316277813410553,0.020189204108688,0.3918926816336776,0.632265324121431,0.591770406343589,0.5173355315109539,0.022402932938915,0.0133510574234314,0.0170289300952277,0.2300754141772804,0.0895516358346393,0.5271696936199729,0.0157035103421021,0.0177495601387566,0.0153331753812443,0.016798510607004,0.3863157549510942,0.0139691852607343,0.0091072459101803,0.6567926574000869,0.5371667970330777,0.4986868807729516,0.5940345949542183,0.0136213071146068,0.0132156725424005,0.0110367644274512,0.0286387674025259,0.1174008197556413,0.5697442498416863,0.0013977180015946,0.0014420582375408,0.001447199613654,0.0015021114067196,0.0698907836329275,0.0012834654022275,0.0008804295904916,0.8381291545914158,0.3478762995715102,0.3128757809301051,0.470417314600663,0.0014249069225317,0.0009848422129828,0.0010786980661766,0.0009890686321999,0.0590721577846034,0.4605955476974073,0.3399421063485243,0.3402108098144075,0.3569839859184559,0.3450032829769203,0.0721957758595461,0.0867909609657324,0.0952920104822396,0.0815689474539705,0.2077705017778978,0.2096779838688784,0.2117412451788737,0.2106030207503039,0.027996680704052
2015-10-23,0.0452011980345689,0.0431830984491982,0.0470278646619545,0.0447345147205696,0.2549873781840233,0.0269956821815435,0.0140928134189735,0.7211491758590313,0.7705599094943407,0.7423121943607675,0.5632805930595292,0.0276308030206807,0.0134908621180856,0.0185454433331829,0.1054681845245515,0.2518426231177963,0.6018457914410781,0.0388248552578891,0.0330957920862248,0.0564643835604555,0.0336849094290183,0.2405534259015221,0.0194215468373507,0.009216375452882,0.780206369698966,0.6096096428477564,0.5848769594543032,0.5818933145647289,0.013092293982361,0.0096665487377229,0.0109228735782748,0.0902014260394176,0.1380575638901555,0.722618166123868,0.0961233114961046,0.0768385528269103,0.1121422796166462,0.0872435083988303,0.1739698047108709,0.0539968716576928,0.0242227727615278,0.8173322671895707,0.788390377284953,0.7495447047012644,0.567521119988187,0.0576613174453544,0.031054869964377,0.0353144094836285,0.0979010098949409,0.1086635974481272,0.5159205650988187,0.0469365243072386,0.0454485659801514,0.0952263910015462,0.0469596535624924,0.3837357836210035,0.0324004913596465,0.0198813034912861,0.4966996218941549,0.6416830917045675,0.5993054300544611,0.5253324003838422,0.0238688943764977,0.013999858601717,0.0181012472180561,0.2336561223652108,0.1144136603252922,0.6829441210664173,0.0254151118396225,0.0281496065159259,0.0258962425718139,0.0266388839383999,1.0,0.0151634191522384,0.0097733718714206,0.8896247997878934,0.5520584246564328,0.5028997408363954,0.6271545551379462,0.0164923904529408,0.012051485749945,0.0119754244338184,0.0600297847977009,0.1504081618804791,0.8570300994660188,0.001547927550958,0.0014883087495339,0.0015355646356877,0.0015332308443009,0.090462796114798,0.0013256146848082,0.0009144631565782,0.850031157279862,0.347924390334088,0.3129315716292574,0.4704176373725396,0.0014622644545037,0.0010327261744632,0.0011211245493905,0.0009438910924838,0.0625147132170466,0.3999972665574873,0.3528625453260537,0.3496299205409572,0.3723309621043325,0.35187235805281,0.0723317408982486,0.0762867568911514,0.0757158902331857,0.0603963039581547,0.2034047783314521,0.2024163136160172,0.2073359335951407,0.2042237777389109,0.0290269043613742
